date_sk,date_utc,year_number,quarter_number,month_number,month_name,day_of_month,day_of_week_number,day_of_week_name,week_start_date,week_end_date,month_start_date,month_end_date,quarter_start_date,quarter_end_date,year_start_date,year_end_date,days_ago,weeks_ago,months_ago,years_ago,is_today,is_yesterday,is_past,is_future,is_current_week,is_last_week,is_current_month,is_last_month,is_current_year,is_last_year,is_weekend,is_weekday
20170420,2017-04-20,2017,2,4,April,20,5,Thursday,2017-04-16,2017-04-22,2017-04-01,2017-04-30,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3423,489,113,9,false,false,true,false,false,false,false,false,false,false,false,true
20170424,2017-04-24,2017,2,4,April,24,2,Monday,2017-04-23,2017-04-29,2017-04-01,2017-04-30,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3419,488,113,9,false,false,true,false,false,false,false,false,false,false,false,true
20170409,2017-04-09,2017,2,4,April,9,1,Sunday,2017-04-09,2017-04-15,2017-04-01,2017-04-30,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3434,490,113,9,false,false,true,false,false,false,false,false,false,false,true,false
20170402,2017-04-02,2017,2,4,April,2,1,Sunday,2017-04-02,2017-04-08,2017-04-01,2017-04-30,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3441,491,113,9,false,false,true,false,false,false,false,false,false,false,true,false
20170514,2017-05-14,2017,2,5,May,14,1,Sunday,2017-05-14,2017-05-20,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3399,485,112,9,false,false,true,false,false,false,false,false,false,false,true,false
20170518,2017-05-18,2017,2,5,May,18,5,Thursday,2017-05-14,2017-05-20,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3395,485,112,9,false,false,true,false,false,false,false,false,false,false,false,true
20170531,2017-05-31,2017,2,5,May,31,4,Wednesday,2017-05-28,2017-06-03,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3382,483,112,9,false,false,true,false,false,false,false,false,false,false,false,true
20170528,2017-05-28,2017,2,5,May,28,1,Sunday,2017-05-28,2017-06-03,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3385,483,112,9,false,false,true,false,false,false,false,false,false,false,true,false
20170510,2017-05-10,2017,2,5,May,10,4,Wednesday,2017-05-07,2017-05-13,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3403,486,112,9,false,false,true,false,false,false,false,false,false,false,false,true
20170525,2017-05-25,2017,2,5,May,25,5,Thursday,2017-05-21,2017-05-27,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3388,484,112,9,false,false,true,false,false,false,false,false,false,false,false,true
20170519,2017-05-19,2017,2,5,May,19,6,Friday,2017-05-14,2017-05-20,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3394,485,112,9,false,false,true,false,false,false,false,false,false,false,false,true
20170526,2017-05-26,2017,2,5,May,26,6,Friday,2017-05-21,2017-05-27,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3387,484,112,9,false,false,true,false,false,false,false,false,false,false,false,true
20170521,2017-05-21,2017,2,5,May,21,1,Sunday,2017-05-21,2017-05-27,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3392,484,112,9,false,false,true,false,false,false,false,false,false,false,true,false
20170524,2017-05-24,2017,2,5,May,24,4,Wednesday,2017-05-21,2017-05-27,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3389,484,112,9,false,false,true,false,false,false,false,false,false,false,false,true
20170508,2017-05-08,2017,2,5,May,8,2,Monday,2017-05-07,2017-05-13,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3405,486,112,9,false,false,true,false,false,false,false,false,false,false,false,true
20170522,2017-05-22,2017,2,5,May,22,2,Monday,2017-05-21,2017-05-27,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3391,484,112,9,false,false,true,false,false,false,false,false,false,false,false,true
20170503,2017-05-03,2017,2,5,May,3,4,Wednesday,2017-04-30,2017-05-06,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3410,487,112,9,false,false,true,false,false,false,false,false,false,false,false,true
20170511,2017-05-11,2017,2,5,May,11,5,Thursday,2017-05-07,2017-05-13,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3402,486,112,9,false,false,true,false,false,false,false,false,false,false,false,true
20170512,2017-05-12,2017,2,5,May,12,6,Friday,2017-05-07,2017-05-13,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3401,486,112,9,false,false,true,false,false,false,false,false,false,false,false,true
20170530,2017-05-30,2017,2,5,May,30,3,Tuesday,2017-05-28,2017-06-03,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3383,483,112,9,false,false,true,false,false,false,false,false,false,false,false,true
20170504,2017-05-04,2017,2,5,May,4,5,Thursday,2017-04-30,2017-05-06,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3409,487,112,9,false,false,true,false,false,false,false,false,false,false,false,true
20170527,2017-05-27,2017,2,5,May,27,7,Saturday,2017-05-21,2017-05-27,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3386,484,112,9,false,false,true,false,false,false,false,false,false,false,true,false
20170507,2017-05-07,2017,2,5,May,7,1,Sunday,2017-05-07,2017-05-13,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3406,486,112,9,false,false,true,false,false,false,false,false,false,false,true,false
20170516,2017-05-16,2017,2,5,May,16,3,Tuesday,2017-05-14,2017-05-20,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3397,485,112,9,false,false,true,false,false,false,false,false,false,false,false,true
20170501,2017-05-01,2017,2,5,May,1,2,Monday,2017-04-30,2017-05-06,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3412,487,112,9,false,false,true,false,false,false,false,false,false,false,false,true
20170505,2017-05-05,2017,2,5,May,5,6,Friday,2017-04-30,2017-05-06,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3408,487,112,9,false,false,true,false,false,false,false,false,false,false,false,true
20170506,2017-05-06,2017,2,5,May,6,7,Saturday,2017-04-30,2017-05-06,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3407,487,112,9,false,false,true,false,false,false,false,false,false,false,true,false
20170523,2017-05-23,2017,2,5,May,23,3,Tuesday,2017-05-21,2017-05-27,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3390,484,112,9,false,false,true,false,false,false,false,false,false,false,false,true
20170529,2017-05-29,2017,2,5,May,29,2,Monday,2017-05-28,2017-06-03,2017-05-01,2017-05-31,2017-04-01,2017-06-30,2017-01-01,2017-12-31,3384,483,112,9,false,false,true,false,false,false,false,false,false,false,false,true
